CustomerID,First Name,Last Name,Age,Gender,Address,City,ContactNumber,Email,AccountType,AccountBalance,DateOfAccountOpening,LastTransactionDate,TransactionID,TransactionDate,TransactionType,TransactionAmount,AccountBalanceAfterTransaction,BranchID,LoanID,LoanAmount,LoanType,InterestRate,LoanTerm,Approval/Rejection Date,LoanStatus,Loan Payment History,CardID,CardType,CreditLimit,CreditCardBalance,MinimumPaymentDue,PaymentDueDate,LastCreditCardPaymentDate,CreditCardPaymentHistory,Rewards Points,FeedbackID,FeedbackDate,Feedback Type,FeedbackText,Resolution Status,ResolutionDate
1537,Linda,Adams,37,Male,Address_1537,Jacksonville,1.23457E+12,linda.adams@example.com,Current,1766.94,4/24/2020,12/7/2023,1537,11/10/2023,Transfer,4871.34,-3104.4,6,1537,22803.74,Personal,3.64,36,12/13/2020,Closed,PaymentHistory_1537,1537,MasterCard,6046.43,941.45,47.07,7/21/2023,9/16/2023,CreditPaymentHistory_1537,8108,1537,11/19/2023,Suggestion,FeedbackText_1537,Resolved,8/31/2023
1538,Matthew,Clark,40,Other,Address_1538,Boston,1.23457E+12,matthew.clark@example.com,Savings,8889.47,6/3/2014,4/12/2023,1538,4/19/2023,Deposit,287.51,8601.96,58,1538,23339.38,Auto,5.64,36,9/16/2020,Closed,PaymentHistory_1538,1538,AMEX,5895.77,2176.43,108.82,3/1/2023,11/4/2023,CreditPaymentHistory_1538,2291,1538,12/30/2023,Praise,FeedbackText_1538,Resolved,6/2/2023
1539,Karen,Hernandez,39,Female,Address_1539,San Jose,1.23457E+12,karen.hernandez@example.com,Current,1371.6,1/12/2009,2/14/2023,1539,4/6/2023,Withdrawal,630.23,741.37,14,1539,1114.83,Mortgage,2.17,36,6/3/2020,Approved,PaymentHistory_1539,1539,Visa,4326.35,1022.3,51.12,1/26/2023,11/30/2023,CreditPaymentHistory_1539,198,1539,5/8/2023,Complaint,FeedbackText_1539,Resolved,4/12/2023
1540,Matthew,Nguyen,49,Female,Address_1540,Indianapolis,1.23457E+12,matthew.nguyen@example.com,Savings,7413.86,10/29/2007,12/11/2023,1540,2/1/2023,Transfer,4062.06,11475.92,72,1540,19162.09,Auto,2.39,36,10/19/2021,Closed,PaymentHistory_1540,1540,MasterCard,8271.22,558.69,27.93,12/15/2023,5/19/2023,CreditPaymentHistory_1540,1406,1540,5/2/2023,Praise,FeedbackText_1540,Resolved,9/12/2023
1541,Barbara,King,24,Female,Address_1541,Fresno,1.23457E+12,barbara.king@example.com,Savings,1909.86,7/13/2007,3/11/2023,1541,9/25/2023,Deposit,2268.9,-359.04,94,1541,47645.26,Personal,4.2,24,12/6/2021,Approved,PaymentHistory_1541,1541,MasterCard,4898.8,2182.46,109.12,11/30/2023,2/17/2023,CreditPaymentHistory_1541,1347,1541,4/14/2023,Suggestion,FeedbackText_1541,Pending,3/22/2023
1542,Joseph,Nelson,39,Other,Address_1542,Atlanta,1.23457E+12,joseph.nelson@example.com,Current,5039.44,4/15/2017,2/18/2023,1542,8/24/2023,Transfer,4690.88,348.56,59,1542,34103.27,Auto,5.41,12,5/13/2020,Rejected,PaymentHistory_1542,1542,Visa,3135.62,4029.63,201.48,6/1/2023,5/20/2023,CreditPaymentHistory_1542,6895,1542,1/9/2023,Suggestion,FeedbackText_1542,Resolved,7/26/2023
1543,Sandra,Jackson,61,Other,Address_1543,Washington,1.23457E+12,sandra.jackson@example.com,Current,2131.55,1/23/2002,4/29/2023,1543,1/20/2023,Deposit,573.81,2705.36,65,1543,46046.63,Personal,7.31,60,1/31/2022,Approved,PaymentHistory_1543,1543,MasterCard,1080.51,38.75,1.94,12/20/2023,9/2/2023,CreditPaymentHistory_1543,355,1543,5/15/2023,Complaint,FeedbackText_1543,Resolved,4/21/2023
1544,Kenneth,Garcia,19,Male,Address_1544,San Francisco,1.23457E+12,kenneth.garcia@example.com,Savings,3398.34,1/26/2004,12/6/2023,1544,7/24/2023,Transfer,793.35,4191.69,89,1544,10812.87,Auto,5.11,48,5/16/2022,Rejected,PaymentHistory_1544,1544,AMEX,3585.08,2425.22,121.26,2/24/2023,11/3/2023,CreditPaymentHistory_1544,5318,1544,4/29/2023,Complaint,FeedbackText_1544,Resolved,11/23/2023
1545,Brian,Rivera,31,Other,Address_1545,El Paso,1.23457E+12,brian.rivera@example.com,Current,1335.74,3/25/2009,10/23/2023,1545,8/26/2023,Deposit,19.1,1354.84,13,1545,25066.85,Mortgage,1.22,12,6/16/2021,Closed,PaymentHistory_1545,1545,MasterCard,1931.02,2529.61,126.48,9/10/2023,1/4/2023,CreditPaymentHistory_1545,8997,1545,1/15/2023,Complaint,FeedbackText_1545,Pending,11/16/2023
1546,Sandra,Nguyen,33,Female,Address_1546,Mesa,1.23457E+12,sandra.nguyen@example.com,Current,5604.42,6/8/2014,1/18/2023,1546,1/21/2023,Transfer,1093.41,4511.01,27,1546,2689.61,Mortgage,3.44,60,9/24/2021,Approved,PaymentHistory_1546,1546,AMEX,5510.54,379.97,19,2/11/2023,4/24/2023,CreditPaymentHistory_1546,5467,1546,3/12/2023,Complaint,FeedbackText_1546,Pending,6/28/2023
1547,Timothy,Carter,41,Male,Address_1547,Dallas,1.23457E+12,timothy.carter@example.com,Current,3721.67,6/2/2020,2/16/2023,1547,10/28/2023,Transfer,3289.73,431.94,25,1547,34175.56,Mortgage,1.22,36,4/26/2020,Rejected,PaymentHistory_1547,1547,Visa,4433.08,4891.67,244.58,12/15/2023,5/25/2023,CreditPaymentHistory_1547,4879,1547,4/14/2023,Suggestion,FeedbackText_1547,Pending,10/9/2023
1548,Emily,Adams,24,Female,Address_1548,Los Angeles,1.23457E+12,emily.adams@example.com,Current,3718.29,1/15/2006,1/1/2023,1548,8/5/2023,Deposit,3619.42,7337.71,56,1548,39416.8,Personal,9.26,12,5/9/2022,Approved,PaymentHistory_1548,1548,Visa,3259.39,989.13,49.46,12/20/2023,10/12/2023,CreditPaymentHistory_1548,6935,1548,5/7/2023,Suggestion,FeedbackText_1548,Resolved,8/5/2023
1549,Elizabeth,Ramirez,21,Male,Address_1549,Albuquerque,1.23457E+12,elizabeth.ramirez@example.com,Savings,481.88,6/27/2006,6/10/2023,1549,5/1/2023,Transfer,2155.4,-1673.52,68,1549,37642.27,Personal,1.26,60,5/12/2021,Approved,PaymentHistory_1549,1549,AMEX,2163.29,4533.11,226.66,6/29/2023,4/20/2023,CreditPaymentHistory_1549,7728,1549,2/8/2023,Suggestion,FeedbackText_1549,Pending,11/1/2023
1550,Jessica,Smith,69,Other,Address_1550,Washington,1.23457E+12,jessica.smith@example.com,Savings,1447.67,8/14/2019,10/22/2023,1550,10/23/2023,Deposit,1294.22,2741.89,59,1550,5251.73,Auto,1.45,60,7/7/2020,Approved,PaymentHistory_1550,1550,Visa,8250.99,1146.52,57.33,12/28/2023,3/3/2023,CreditPaymentHistory_1550,345,1550,5/1/2023,Praise,FeedbackText_1550,Pending,4/17/2023
1551,John,Wright,54,Male,Address_1551,San Jose,1.23457E+12,john.wright@example.com,Current,7104.55,2/11/2020,4/22/2023,1551,12/16/2023,Transfer,3584.49,3520.06,95,1551,13128.86,Mortgage,3.68,12,9/22/2022,Rejected,PaymentHistory_1551,1551,Visa,9863.35,2623.13,131.16,11/15/2023,5/8/2023,CreditPaymentHistory_1551,5397,1551,11/1/2023,Complaint,FeedbackText_1551,Pending,6/13/2023
1552,Thomas,Flores,63,Other,Address_1552,San Diego,1.23457E+12,thomas.flores@example.com,Current,2993.97,4/28/2010,1/23/2023,1552,12/17/2023,Transfer,871.32,3865.29,49,1552,33135.54,Auto,6.69,36,11/2/2020,Rejected,PaymentHistory_1552,1552,MasterCard,8753.42,4001.12,200.06,3/13/2023,3/20/2023,CreditPaymentHistory_1552,8107,1552,7/23/2023,Suggestion,FeedbackText_1552,Resolved,11/22/2023
1553,Daniel,Davis,58,Other,Address_1553,New York,1.23457E+12,daniel.davis@example.com,Current,4476.48,9/20/2020,9/1/2023,1553,9/19/2023,Deposit,3837.76,638.72,18,1553,38190.56,Personal,4.22,36,2/28/2021,Rejected,PaymentHistory_1553,1553,MasterCard,8081.03,4748.95,237.45,4/5/2023,5/20/2023,CreditPaymentHistory_1553,8402,1553,12/12/2023,Suggestion,FeedbackText_1553,Pending,10/22/2023
1554,Sandra,Campbell,22,Female,Address_1554,San Francisco,1.23457E+12,sandra.campbell@example.com,Savings,7654.37,12/27/2002,9/27/2023,1554,9/12/2023,Transfer,3935.08,3719.29,81,1554,14436.32,Mortgage,1.55,48,7/24/2020,Closed,PaymentHistory_1554,1554,AMEX,5780.81,2007.43,100.37,11/8/2023,2/17/2023,CreditPaymentHistory_1554,1840,1554,3/22/2023,Suggestion,FeedbackText_1554,Pending,10/24/2023
1555,Charles,Miller,19,Other,Address_1555,Fort Worth,1.23457E+12,charles.miller@example.com,Current,4503.1,11/25/2021,9/10/2023,1555,1/11/2023,Transfer,2210.96,2292.14,75,1555,20905.81,Auto,8.53,60,1/29/2022,Approved,PaymentHistory_1555,1555,Visa,8520,350.49,17.52,10/18/2023,12/17/2023,CreditPaymentHistory_1555,9013,1555,8/11/2023,Praise,FeedbackText_1555,Pending,9/17/2023
1556,Lisa,Hernandez,22,Other,Address_1556,Houston,1.23457E+12,lisa.hernandez@example.com,Current,2333.53,4/23/2002,10/20/2023,1556,3/5/2023,Deposit,976.1,3309.63,76,1556,18212.04,Auto,7.3,48,5/24/2020,Closed,PaymentHistory_1556,1556,MasterCard,5807.16,114.94,5.75,1/26/2023,6/15/2023,CreditPaymentHistory_1556,3135,1556,8/4/2023,Suggestion,FeedbackText_1556,Resolved,9/27/2023
1557,John,Hill,20,Other,Address_1557,San Jose,1.23457E+12,john.hill@example.com,Savings,5543.26,5/24/2017,3/12/2023,1557,5/2/2023,Withdrawal,3153.07,2390.19,3,1557,1223.68,Auto,4.57,36,2/26/2021,Rejected,PaymentHistory_1557,1557,AMEX,3898.2,4369.02,218.45,5/8/2023,5/1/2023,CreditPaymentHistory_1557,3629,1557,11/24/2023,Praise,FeedbackText_1557,Resolved,8/2/2023
1558,Susan,Brown,59,Female,Address_1558,Milwaukee,1.23457E+12,susan.brown@example.com,Savings,8031.94,5/27/2002,3/17/2023,1558,7/6/2023,Deposit,4268.74,12300.68,79,1558,29249.14,Auto,7.09,60,3/17/2020,Closed,PaymentHistory_1558,1558,Visa,3035.52,2393.56,119.68,6/9/2023,9/1/2023,CreditPaymentHistory_1558,1024,1558,4/11/2023,Complaint,FeedbackText_1558,Resolved,10/8/2023
1559,Joseph,Harris,25,Other,Address_1559,San Antonio,1.23457E+12,joseph.harris@example.com,Current,6036.45,9/13/2016,6/14/2023,1559,7/19/2023,Withdrawal,2652.24,3384.21,57,1559,33786.53,Personal,3.47,48,6/3/2020,Rejected,PaymentHistory_1559,1559,MasterCard,2943.19,749.74,37.49,4/26/2023,8/3/2023,CreditPaymentHistory_1559,8909,1559,12/28/2023,Suggestion,FeedbackText_1559,Resolved,2/22/2023
1560,John,Lopez,43,Female,Address_1560,El Paso,1.23457E+12,john.lopez@example.com,Savings,4259.79,10/30/2017,9/20/2023,1560,2/24/2023,Transfer,2310.73,6570.52,6,1560,14545.35,Personal,5.75,48,3/10/2022,Closed,PaymentHistory_1560,1560,AMEX,5105.32,2320.7,116.04,12/10/2023,7/24/2023,CreditPaymentHistory_1560,4204,1560,9/6/2023,Praise,FeedbackText_1560,Resolved,4/25/2023
1561,David,Sanchez,27,Male,Address_1561,Las Vegas,1.23457E+12,david.sanchez@example.com,Current,1343.68,7/26/2015,4/19/2023,1561,10/22/2023,Withdrawal,4896.33,-3552.65,69,1561,34701.44,Auto,8.92,48,9/1/2021,Approved,PaymentHistory_1561,1561,Visa,6745.23,1112.2,55.61,10/1/2023,4/24/2023,CreditPaymentHistory_1561,7927,1561,7/22/2023,Suggestion,FeedbackText_1561,Resolved,10/14/2023
1562,Deborah,Nguyen,51,Female,Address_1562,Phoenix,1.23457E+12,deborah.nguyen@example.com,Savings,2562.26,12/10/2009,6/29/2023,1562,2/24/2023,Withdrawal,2691.75,-129.49,31,1562,12894.69,Personal,1.97,60,2/9/2022,Approved,PaymentHistory_1562,1562,AMEX,2368.34,3497.3,174.86,7/25/2023,6/27/2023,CreditPaymentHistory_1562,4212,1562,6/5/2023,Complaint,FeedbackText_1562,Resolved,4/22/2023
1563,Linda,Rivera,63,Female,Address_1563,Phoenix,1.23457E+12,linda.rivera@example.com,Savings,9466.58,4/10/2004,5/25/2023,1563,11/28/2023,Deposit,180.74,9647.32,8,1563,36060.99,Mortgage,8.62,24,10/22/2021,Approved,PaymentHistory_1563,1563,Visa,1109.47,2037,101.85,5/27/2023,9/25/2023,CreditPaymentHistory_1563,6524,1563,8/27/2023,Complaint,FeedbackText_1563,Resolved,4/16/2023
1564,Stephanie,Lopez,53,Other,Address_1564,San Francisco,1.23457E+12,stephanie.lopez@example.com,Savings,7740.9,11/30/2014,7/9/2023,1564,5/11/2023,Withdrawal,2515.23,10256.13,10,1564,23402.18,Mortgage,8.1,24,6/5/2020,Approved,PaymentHistory_1564,1564,AMEX,1205.11,3640.69,182.03,4/8/2023,8/3/2023,CreditPaymentHistory_1564,8777,1564,8/3/2023,Suggestion,FeedbackText_1564,Resolved,5/13/2023
1565,Daniel,Nelson,29,Female,Address_1565,Baltimore,1.23457E+12,daniel.nelson@example.com,Savings,966.96,11/24/2005,6/14/2023,1565,3/21/2023,Withdrawal,2231.9,3198.86,3,1565,43724.81,Auto,9.54,36,10/2/2021,Rejected,PaymentHistory_1565,1565,MasterCard,3774.35,3825.02,191.25,8/1/2023,10/9/2023,CreditPaymentHistory_1565,7554,1565,10/25/2023,Praise,FeedbackText_1565,Resolved,3/4/2023
1566,Mark,Torres,37,Male,Address_1566,Dallas,1.23457E+12,mark.torres@example.com,Savings,154.59,7/22/2000,1/14/2023,1566,5/8/2023,Transfer,1467.6,1622.19,12,1566,27691.99,Mortgage,5.62,60,6/7/2020,Approved,PaymentHistory_1566,1566,AMEX,7486.32,1871.08,93.55,2/22/2023,12/17/2023,CreditPaymentHistory_1566,3645,1566,6/24/2023,Suggestion,FeedbackText_1566,Pending,1/28/2023
1567,Karen,Rivera,46,Female,Address_1567,Philadelphia,1.23457E+12,karen.rivera@example.com,Savings,1836.65,10/20/2012,9/1/2023,1567,8/7/2023,Deposit,1593.59,243.06,92,1567,10047.99,Mortgage,3.47,60,3/4/2021,Closed,PaymentHistory_1567,1567,Visa,1034.16,3316.01,165.8,11/11/2023,8/7/2023,CreditPaymentHistory_1567,1947,1567,4/3/2023,Complaint,FeedbackText_1567,Resolved,2/14/2023
1568,Donald,White,31,Other,Address_1568,Boston,1.23457E+12,donald.white@example.com,Current,9444.52,8/23/2016,11/7/2023,1568,9/29/2023,Deposit,4654.82,4789.7,76,1568,41278.55,Auto,4.18,12,12/2/2020,Approved,PaymentHistory_1568,1568,Visa,5206.02,3868.75,193.44,9/4/2023,4/23/2023,CreditPaymentHistory_1568,5289,1568,8/30/2023,Complaint,FeedbackText_1568,Pending,10/31/2023
1569,Ashley,Thomas,65,Male,Address_1569,Denver,1.23457E+12,ashley.thomas@example.com,Current,5842.39,5/13/2002,2/26/2023,1569,9/18/2023,Withdrawal,676.65,5165.74,94,1569,39106.25,Personal,6.76,48,11/22/2020,Closed,PaymentHistory_1569,1569,AMEX,3676.52,255.21,12.76,4/15/2023,12/16/2023,CreditPaymentHistory_1569,4889,1569,9/23/2023,Suggestion,FeedbackText_1569,Pending,3/30/2023
1570,Joshua,Gonzalez,22,Other,Address_1570,Indianapolis,1.23457E+12,joshua.gonzalez@example.com,Savings,8402.73,2/26/2010,1/4/2023,1570,9/8/2023,Transfer,3822.55,12225.28,19,1570,5127.18,Auto,2.27,36,10/20/2022,Closed,PaymentHistory_1570,1570,MasterCard,9225.5,965.61,48.28,8/29/2023,3/6/2023,CreditPaymentHistory_1570,6421,1570,1/31/2023,Complaint,FeedbackText_1570,Resolved,1/31/2023
1571,Andrew,Harris,65,Other,Address_1571,Nashville,1.23457E+12,andrew.harris@example.com,Savings,4705.73,1/31/2019,8/2/2023,1571,10/23/2023,Deposit,4513.07,9218.8,21,1571,3353.99,Auto,4.17,60,7/9/2021,Rejected,PaymentHistory_1571,1571,Visa,9628.58,4911.46,245.57,1/11/2023,1/3/2023,CreditPaymentHistory_1571,30,1571,11/14/2023,Complaint,FeedbackText_1571,Resolved,11/16/2023
1572,Karen,Brown,44,Female,Address_1572,Los Angeles,1.23457E+12,karen.brown@example.com,Current,8283.7,11/10/2013,2/18/2023,1572,11/19/2023,Transfer,1304.83,9588.53,81,1572,7678.26,Personal,7.54,12,10/5/2020,Rejected,PaymentHistory_1572,1572,AMEX,4588.6,36.03,1.8,2/4/2023,5/16/2023,CreditPaymentHistory_1572,1695,1572,8/31/2023,Complaint,FeedbackText_1572,Resolved,7/13/2023
1573,Carol,Hernandez,21,Other,Address_1573,Jacksonville,1.23457E+12,carol.hernandez@example.com,Current,435.77,1/24/2012,3/22/2023,1573,8/15/2023,Withdrawal,343.4,779.17,14,1573,42420.44,Personal,6.16,12,12/17/2021,Closed,PaymentHistory_1573,1573,AMEX,9795.53,1564.66,78.23,4/10/2023,9/11/2023,CreditPaymentHistory_1573,8686,1573,2/27/2023,Suggestion,FeedbackText_1573,Resolved,7/25/2023
1574,Joshua,Young,46,Male,Address_1574,Indianapolis,1.23457E+12,joshua.young@example.com,Savings,4325.51,5/1/2006,2/4/2023,1574,6/22/2023,Withdrawal,1542.66,2782.85,75,1574,16698.75,Personal,1.56,60,9/28/2022,Rejected,PaymentHistory_1574,1574,AMEX,9739.49,3910.94,195.55,6/14/2023,3/31/2023,CreditPaymentHistory_1574,2844,1574,7/31/2023,Complaint,FeedbackText_1574,Resolved,4/4/2023
1575,Thomas,Carter,20,Male,Address_1575,Atlanta,1.23457E+12,thomas.carter@example.com,Savings,3838.19,4/12/2007,6/30/2023,1575,9/10/2023,Deposit,2170.08,1668.11,29,1575,25732.82,Mortgage,5.47,36,2/3/2020,Rejected,PaymentHistory_1575,1575,MasterCard,6184.77,1581.54,79.08,12/9/2023,6/7/2023,CreditPaymentHistory_1575,2804,1575,7/22/2023,Praise,FeedbackText_1575,Resolved,4/2/2023
1576,Susan,Miller,50,Male,Address_1576,Charlotte,1.23457E+12,susan.miller@example.com,Current,9817.31,10/25/2011,6/9/2023,1576,1/24/2023,Withdrawal,4757.61,14574.92,7,1576,30545.35,Personal,5.72,36,12/9/2021,Rejected,PaymentHistory_1576,1576,AMEX,4468.91,4097.12,204.86,11/29/2023,10/26/2023,CreditPaymentHistory_1576,3517,1576,9/18/2023,Praise,FeedbackText_1576,Resolved,6/19/2023
1577,Donald,Rivera,47,Male,Address_1577,San Jose,1.23457E+12,donald.rivera@example.com,Savings,3074.71,2/9/2004,12/24/2023,1577,10/12/2023,Transfer,2156.4,5231.11,49,1577,37430.59,Mortgage,7.31,24,4/9/2020,Rejected,PaymentHistory_1577,1577,AMEX,1950.3,661.55,33.08,8/21/2023,1/17/2023,CreditPaymentHistory_1577,5208,1577,1/6/2023,Praise,FeedbackText_1577,Pending,10/18/2023
1578,Nancy,Hernandez,53,Female,Address_1578,San Jose,1.23457E+12,nancy.hernandez@example.com,Current,4227.48,6/3/2001,8/5/2023,1578,5/6/2023,Transfer,469.36,3758.12,65,1578,41667.81,Personal,1.1,24,3/9/2022,Approved,PaymentHistory_1578,1578,MasterCard,5982.28,4383.95,219.2,2/25/2023,7/18/2023,CreditPaymentHistory_1578,4777,1578,7/10/2023,Suggestion,FeedbackText_1578,Pending,8/20/2023
1579,Andrew,Ramirez,26,Male,Address_1579,Albuquerque,1.23457E+12,andrew.ramirez@example.com,Savings,7612.13,12/28/2000,9/23/2023,1579,9/13/2023,Withdrawal,742.97,6869.16,7,1579,26277.41,Auto,4.86,36,10/2/2022,Approved,PaymentHistory_1579,1579,AMEX,8513.86,2363.54,118.18,9/22/2023,7/13/2023,CreditPaymentHistory_1579,6839,1579,7/2/2023,Praise,FeedbackText_1579,Resolved,11/26/2023
1580,Amanda,Green,18,Female,Address_1580,San Diego,1.23457E+12,amanda.green@example.com,Savings,8819.06,1/16/2004,9/8/2023,1580,10/16/2023,Withdrawal,1770.14,10589.2,14,1580,21372.22,Personal,8.98,12,1/15/2022,Closed,PaymentHistory_1580,1580,Visa,4562.82,184.46,9.22,5/15/2023,9/5/2023,CreditPaymentHistory_1580,6180,1580,7/30/2023,Praise,FeedbackText_1580,Resolved,4/10/2023
1581,Brian,Thompson,65,Other,Address_1581,Seattle,1.23457E+12,brian.thompson@example.com,Savings,8796.04,7/5/2005,4/23/2023,1581,6/28/2023,Transfer,929.1,9725.14,16,1581,10601.15,Auto,1.23,24,7/12/2022,Closed,PaymentHistory_1581,1581,AMEX,5547.78,3116.53,155.83,7/17/2023,5/14/2023,CreditPaymentHistory_1581,2395,1581,6/27/2023,Praise,FeedbackText_1581,Pending,7/24/2023
1582,Kimberly,Hall,40,Other,Address_1582,Mesa,1.23457E+12,kimberly.hall@example.com,Savings,4005.66,2/6/2009,7/9/2023,1582,3/21/2023,Withdrawal,312.23,4317.89,99,1582,30768.5,Auto,7.05,12,3/7/2021,Closed,PaymentHistory_1582,1582,AMEX,4585.07,1386.29,69.31,9/20/2023,8/19/2023,CreditPaymentHistory_1582,4255,1582,3/2/2023,Complaint,FeedbackText_1582,Resolved,12/20/2023
1583,Michael,Thompson,20,Female,Address_1583,Detroit,1.23457E+12,michael.thompson@example.com,Current,9490.69,1/12/2016,1/2/2023,1583,4/7/2023,Withdrawal,884.55,8606.14,16,1583,27943.98,Personal,3.01,24,3/6/2022,Rejected,PaymentHistory_1583,1583,Visa,7332.54,3502.11,175.11,1/11/2023,11/18/2023,CreditPaymentHistory_1583,4258,1583,3/28/2023,Suggestion,FeedbackText_1583,Resolved,3/23/2023
1584,Paul,Roberts,49,Other,Address_1584,Jacksonville,1.23457E+12,paul.roberts@example.com,Current,6569.74,6/5/2022,3/4/2023,1584,7/21/2023,Withdrawal,536.4,7106.14,85,1584,15266.86,Mortgage,4.49,12,8/1/2020,Approved,PaymentHistory_1584,1584,AMEX,5957.63,4513.67,225.68,11/29/2023,5/10/2023,CreditPaymentHistory_1584,3978,1584,7/2/2023,Praise,FeedbackText_1584,Resolved,11/25/2023
1585,Kevin,Ramirez,41,Other,Address_1585,Milwaukee,1.23457E+12,kevin.ramirez@example.com,Current,8526.24,5/30/2014,4/30/2023,1585,1/30/2023,Transfer,1021.46,7504.78,13,1585,22863.97,Mortgage,8.96,48,3/29/2022,Closed,PaymentHistory_1585,1585,AMEX,5625.89,418.24,20.91,12/17/2023,5/4/2023,CreditPaymentHistory_1585,1670,1585,9/28/2023,Suggestion,FeedbackText_1585,Resolved,8/6/2023
1586,Michelle,Nelson,23,Male,Address_1586,Tucson,1.23457E+12,michelle.nelson@example.com,Current,9270.14,6/14/2001,9/2/2023,1586,3/2/2023,Withdrawal,4982.31,4287.83,82,1586,37242.9,Mortgage,4.26,60,1/6/2021,Approved,PaymentHistory_1586,1586,Visa,2959.5,1221.34,61.07,7/12/2023,8/9/2023,CreditPaymentHistory_1586,3446,1586,6/12/2023,Suggestion,FeedbackText_1586,Pending,9/15/2023
1587,Sandra,Campbell,30,Other,Address_1587,Memphis,1.23457E+12,sandra.campbell@example.com,Current,2412.64,5/10/2011,9/29/2023,1587,6/12/2023,Transfer,2232.59,4645.23,29,1587,31726.92,Auto,5.91,36,8/22/2021,Closed,PaymentHistory_1587,1587,AMEX,6337.76,1955.57,97.78,4/4/2023,4/23/2023,CreditPaymentHistory_1587,631,1587,3/5/2023,Complaint,FeedbackText_1587,Pending,6/25/2023
1588,Daniel,Sanchez,66,Other,Address_1588,Phoenix,1.23457E+12,daniel.sanchez@example.com,Current,5042.07,5/26/2007,5/11/2023,1588,9/20/2023,Deposit,3296.41,8338.48,85,1588,24605.3,Mortgage,1.81,48,7/24/2020,Rejected,PaymentHistory_1588,1588,Visa,5452.33,4799.52,239.98,11/21/2023,9/20/2023,CreditPaymentHistory_1588,8443,1588,6/10/2023,Suggestion,FeedbackText_1588,Resolved,5/3/2023
1589,Amanda,Harris,32,Female,Address_1589,San Jose,1.23457E+12,amanda.harris@example.com,Savings,5919.19,6/19/2004,8/5/2023,1589,5/23/2023,Withdrawal,834.76,6753.95,73,1589,14343.51,Auto,3.92,36,6/6/2021,Approved,PaymentHistory_1589,1589,AMEX,7319.45,2027.72,101.39,5/29/2023,6/24/2023,CreditPaymentHistory_1589,9609,1589,2/16/2023,Praise,FeedbackText_1589,Resolved,3/10/2023
1590,Joshua,Lewis,47,Male,Address_1590,New York,1.23457E+12,joshua.lewis@example.com,Savings,8044.13,4/26/2002,1/18/2023,1590,12/18/2023,Withdrawal,4247.97,12292.1,95,1590,33732.21,Personal,2.27,12,10/20/2020,Closed,PaymentHistory_1590,1590,Visa,6690.68,566.4,28.32,8/4/2023,1/30/2023,CreditPaymentHistory_1590,69,1590,3/24/2023,Suggestion,FeedbackText_1590,Pending,4/2/2023
1591,Joseph,Jackson,29,Other,Address_1591,El Paso,1.23457E+12,joseph.jackson@example.com,Current,4071.54,6/24/2021,8/19/2023,1591,3/7/2023,Withdrawal,1341.86,2729.68,61,1591,31755.24,Mortgage,6.05,24,6/18/2020,Approved,PaymentHistory_1591,1591,Visa,3644.65,1488.21,74.41,4/11/2023,2/4/2023,CreditPaymentHistory_1591,7098,1591,1/15/2023,Complaint,FeedbackText_1591,Pending,8/11/2023
1592,Ronald,Allen,57,Other,Address_1592,Omaha,1.23457E+12,ronald.allen@example.com,Savings,2183.45,6/7/2004,10/25/2023,1592,8/12/2023,Deposit,4912.63,7096.08,37,1592,23453.44,Personal,5.14,24,3/24/2022,Approved,PaymentHistory_1592,1592,AMEX,6668.94,96.59,4.83,2/6/2023,11/11/2023,CreditPaymentHistory_1592,646,1592,4/26/2023,Complaint,FeedbackText_1592,Resolved,8/21/2023
1593,Patricia,Scott,65,Female,Address_1593,Chicago,1.23457E+12,patricia.scott@example.com,Current,7458.02,2/13/2005,8/20/2023,1593,8/8/2023,Withdrawal,4185.17,3272.85,17,1593,12687.68,Personal,3.38,24,7/10/2021,Rejected,PaymentHistory_1593,1593,MasterCard,7876.05,955.93,47.8,9/2/2023,9/30/2023,CreditPaymentHistory_1593,4395,1593,5/26/2023,Praise,FeedbackText_1593,Pending,12/25/2023
1594,Mark,Wilson,52,Other,Address_1594,Chicago,1.23457E+12,mark.wilson@example.com,Current,5964.11,2/24/2006,5/4/2023,1594,12/7/2023,Transfer,4754.85,1209.26,31,1594,9568.95,Auto,10,60,11/30/2020,Approved,PaymentHistory_1594,1594,Visa,6859.76,3048.6,152.43,11/14/2023,11/5/2023,CreditPaymentHistory_1594,9105,1594,8/18/2023,Suggestion,FeedbackText_1594,Pending,1/24/2023
1595,Lisa,Wilson,45,Male,Address_1595,San Antonio,1.23457E+12,lisa.wilson@example.com,Savings,8993.16,1/6/2006,2/19/2023,1595,9/30/2023,Withdrawal,3344.83,5648.33,59,1595,17630.58,Auto,2.38,60,11/27/2021,Rejected,PaymentHistory_1595,1595,Visa,5497.24,843.9,42.2,6/9/2023,11/15/2023,CreditPaymentHistory_1595,8780,1595,7/29/2023,Complaint,FeedbackText_1595,Pending,11/2/2023
1596,Matthew,Wright,21,Male,Address_1596,Mesa,1.23457E+12,matthew.wright@example.com,Current,6584.8,12/15/2016,6/26/2023,1596,1/19/2023,Transfer,3293.88,3290.92,88,1596,45527.03,Auto,8.43,36,1/3/2021,Approved,PaymentHistory_1596,1596,Visa,6948.76,4585.82,229.29,2/9/2023,5/5/2023,CreditPaymentHistory_1596,7052,1596,1/3/2023,Praise,FeedbackText_1596,Pending,6/30/2023
